selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h
0.4284,output/output_selection/fasta/selection_0.4284.fasta,-2.1517762090033448,0.00021430290747597518,306.0,output/output_selection/snps/snps_0.4284.fasta,output/output_selection/matrix/matrix_0.4284.txt,output/output_selection/ancestral_sequence/ancestral_0.4284.fasta,output/output_selection/images/image_0.4284.png,output/output_selection/h_result/h_0.4284.txt,15902.6
0.4355,output/output_selection/fasta/selection_0.4355.fasta,-2.698887557138008,0.00010916254473818866,283.0,output/output_selection/snps/snps_0.4355.fasta,output/output_selection/matrix/matrix_0.4355.txt,output/output_selection/ancestral_sequence/ancestral_0.4355.fasta,output/output_selection/images/image_0.4355.png,output/output_selection/h_result/h_0.4355.txt,16434.7
0.4391,output/output_selection/fasta/selection_0.4391.fasta,-2.625484055568561,9.77565981915935e-05,231.0,output/output_selection/snps/snps_0.4391.fasta,output/output_selection/matrix/matrix_0.4391.txt,output/output_selection/ancestral_sequence/ancestral_0.4391.fasta,output/output_selection/images/image_0.4391.png,output/output_selection/h_result/h_0.4391.txt,25755.3
0.4498,output/output_selection/fasta/selection_0.4498.fasta,-2.7095807851214784,0.00013988546983217031,364.0,output/output_selection/snps/snps_0.4498.fasta,output/output_selection/matrix/matrix_0.4498.txt,output/output_selection/ancestral_sequence/ancestral_0.4498.fasta,output/output_selection/images/image_0.4498.png,output/output_selection/h_result/h_0.4498.txt,16578.9
0.4879,output/output_selection/fasta/selection_0.4879.fasta,-2.684097835888619,9.703337310061204e-05,248.0,output/output_selection/snps/snps_0.4879.fasta,output/output_selection/matrix/matrix_0.4879.txt,output/output_selection/ancestral_sequence/ancestral_0.4879.fasta,output/output_selection/images/image_0.4879.png,output/output_selection/h_result/h_0.4879.txt,20493.1
0.5042,output/output_selection/fasta/selection_0.5042.fasta,-2.766615330919699,0.00011697660801169711,334.0,output/output_selection/snps/snps_0.5042.fasta,output/output_selection/matrix/matrix_0.5042.txt,output/output_selection/ancestral_sequence/ancestral_0.5042.fasta,output/output_selection/images/image_0.5042.png,output/output_selection/h_result/h_0.5042.txt,20651.1
0.5748,output/output_selection/fasta/selection_0.5748.fasta,-2.493283301325106,0.00014510157928723696,288.0,output/output_selection/snps/snps_0.5748.fasta,output/output_selection/matrix/matrix_0.5748.txt,output/output_selection/ancestral_sequence/ancestral_0.5748.fasta,output/output_selection/images/image_0.5748.png,output/output_selection/h_result/h_0.5748.txt,18452.0
0.576,output/output_selection/fasta/selection_0.576.fasta,-2.673085135314653,0.00011713620237534966,292.0,output/output_selection/snps/snps_0.576.fasta,output/output_selection/matrix/matrix_0.576.txt,output/output_selection/ancestral_sequence/ancestral_0.576.fasta,output/output_selection/images/image_0.576.png,output/output_selection/h_result/h_0.576.txt,17388.2
0.5791,output/output_selection/fasta/selection_0.5791.fasta,-2.5673564097490753,0.0001097989020109797,240.0,output/output_selection/snps/snps_0.5791.fasta,output/output_selection/matrix/matrix_0.5791.txt,output/output_selection/ancestral_sequence/ancestral_0.5791.fasta,output/output_selection/images/image_0.5791.png,output/output_selection/h_result/h_0.5791.txt,18174.5
0.6129,output/output_selection/fasta/selection_0.6129.fasta,-2.7449174796633082,0.00010512824164687594,292.0,output/output_selection/snps/snps_0.6129.fasta,output/output_selection/matrix/matrix_0.6129.txt,output/output_selection/ancestral_sequence/ancestral_0.6129.fasta,output/output_selection/images/image_0.6129.png,output/output_selection/h_result/h_0.6129.txt,20021.7
0.6354,output/output_selection/fasta/selection_0.6354.fasta,-2.5489313607858692,9.46495585549192e-05,204.0,output/output_selection/snps/snps_0.6354.fasta,output/output_selection/matrix/matrix_0.6354.txt,output/output_selection/ancestral_sequence/ancestral_0.6354.fasta,output/output_selection/images/image_0.6354.png,output/output_selection/h_result/h_0.6354.txt,24946.4
0.6855,output/output_selection/fasta/selection_0.6855.fasta,-2.7057252313985725,9.758084237339411e-05,257.0,output/output_selection/snps/snps_0.6855.fasta,output/output_selection/matrix/matrix_0.6855.txt,output/output_selection/ancestral_sequence/ancestral_0.6855.fasta,output/output_selection/images/image_0.6855.png,output/output_selection/h_result/h_0.6855.txt,20619.7
0.6998,output/output_selection/fasta/selection_0.6998.fasta,-2.5274570241625542,0.00013090576164945383,271.0,output/output_selection/snps/snps_0.6998.fasta,output/output_selection/matrix/matrix_0.6998.txt,output/output_selection/ancestral_sequence/ancestral_0.6998.fasta,output/output_selection/images/image_0.6998.png,output/output_selection/h_result/h_0.6998.txt,17660.2
0.7542,output/output_selection/fasta/selection_0.7542.fasta,-2.6473204150899416,0.00010183130491927366,247.0,output/output_selection/snps/snps_0.7542.fasta,output/output_selection/matrix/matrix_0.7542.txt,output/output_selection/ancestral_sequence/ancestral_0.7542.fasta,output/output_selection/images/image_0.7542.png,output/output_selection/h_result/h_0.7542.txt,17512.8
0.8004,output/output_selection/fasta/selection_0.8004.fasta,-2.683469534003593,9.006172564536952e-05,231.0,output/output_selection/snps/snps_0.8004.fasta,output/output_selection/matrix/matrix_0.8004.txt,output/output_selection/ancestral_sequence/ancestral_0.8004.fasta,output/output_selection/images/image_0.8004.png,output/output_selection/h_result/h_0.8004.txt,18835.2
0.8034,output/output_selection/fasta/selection_0.8034.fasta,-2.4617324604415067,0.00015408936819722672,295.0,output/output_selection/snps/snps_0.8034.fasta,output/output_selection/matrix/matrix_0.8034.txt,output/output_selection/ancestral_sequence/ancestral_0.8034.fasta,output/output_selection/images/image_0.8034.png,output/output_selection/h_result/h_0.8034.txt,19017.5
0.8171,output/output_selection/fasta/selection_0.8171.fasta,-2.736779955612404,0.00015427118456088075,416.0,output/output_selection/snps/snps_0.8171.fasta,output/output_selection/matrix/matrix_0.8171.txt,output/output_selection/ancestral_sequence/ancestral_0.8171.fasta,output/output_selection/images/image_0.8171.png,output/output_selection/h_result/h_0.8171.txt,20334.6
0.8248,output/output_selection/fasta/selection_0.8248.fasta,-2.6070275585173364,0.0001121281716475761,257.0,output/output_selection/snps/snps_0.8248.fasta,output/output_selection/matrix/matrix_0.8248.txt,output/output_selection/ancestral_sequence/ancestral_0.8248.fasta,output/output_selection/images/image_0.8248.png,output/output_selection/h_result/h_0.8248.txt,17333.5
0.8291,output/output_selection/fasta/selection_0.8291.fasta,-2.7026134161429614,0.00011705539510261421,304.0,output/output_selection/snps/snps_0.8291.fasta,output/output_selection/matrix/matrix_0.8291.txt,output/output_selection/ancestral_sequence/ancestral_0.8291.fasta,output/output_selection/images/image_0.8291.png,output/output_selection/h_result/h_0.8291.txt,12553.4
0.8659,output/output_selection/fasta/selection_0.8659.fasta,-2.560733312710706,0.00016791347238042712,358.0,output/output_selection/snps/snps_0.8659.fasta,output/output_selection/matrix/matrix_0.8659.txt,output/output_selection/ancestral_sequence/ancestral_0.8659.fasta,output/output_selection/images/image_0.8659.png,output/output_selection/h_result/h_0.8659.txt,21586.9
0.873,output/output_selection/fasta/selection_0.873.fasta,-2.751361117808392,9.537884419135555e-05,269.0,output/output_selection/snps/snps_0.873.fasta,output/output_selection/matrix/matrix_0.873.txt,output/output_selection/ancestral_sequence/ancestral_0.873.fasta,output/output_selection/images/image_0.873.png,output/output_selection/h_result/h_0.873.txt,20146.5
0.8761,output/output_selection/fasta/selection_0.8761.fasta,-2.6827648583306414,0.00010595449601059506,269.0,output/output_selection/snps/snps_0.8761.fasta,output/output_selection/matrix/matrix_0.8761.txt,output/output_selection/ancestral_sequence/ancestral_0.8761.fasta,output/output_selection/images/image_0.8761.png,output/output_selection/h_result/h_0.8761.txt,19169.9
0.9147,output/output_selection/fasta/selection_0.9147.fasta,-2.6870301008883035,0.00011604530419342246,295.0,output/output_selection/snps/snps_0.9147.fasta,output/output_selection/matrix/matrix_0.9147.txt,output/output_selection/ancestral_sequence/ancestral_0.9147.fasta,output/output_selection/images/image_0.9147.png,output/output_selection/h_result/h_0.9147.txt,20110.7
0.9284,output/output_selection/fasta/selection_0.9284.fasta,-2.5875960998680134,0.0001417581783778117,314.0,output/output_selection/snps/snps_0.9284.fasta,output/output_selection/matrix/matrix_0.9284.txt,output/output_selection/ancestral_sequence/ancestral_0.9284.fasta,output/output_selection/images/image_0.9284.png,output/output_selection/h_result/h_0.9284.txt,21820.8
0.9417,output/output_selection/fasta/selection_0.9417.fasta,-2.375397827286645,0.00019637379383781911,342.0,output/output_selection/snps/snps_0.9417.fasta,output/output_selection/matrix/matrix_0.9417.txt,output/output_selection/ancestral_sequence/ancestral_0.9417.fasta,output/output_selection/images/image_0.9417.png,output/output_selection/h_result/h_0.9417.txt,16414.1
0.9479,output/output_selection/fasta/selection_0.9479.fasta,-2.56939090588621,0.0001455076358327324,315.0,output/output_selection/snps/snps_0.9479.fasta,output/output_selection/matrix/matrix_0.9479.txt,output/output_selection/ancestral_sequence/ancestral_0.9479.fasta,output/output_selection/images/image_0.9479.png,output/output_selection/h_result/h_0.9479.txt,21063.3
0.0182,output/output_selection/fasta/selection_0.0182.fasta,-0.16585425752508362,0.0013834710137747154,753.0,output/output_selection/snps/snps_0.0182.fasta,output/output_selection/matrix/matrix_0.0182.txt,output/output_selection/ancestral_sequence/ancestral_0.0182.fasta,output/output_selection/images/image_0.0182.png,output/output_selection/h_result/h_0.0182.txt,7633.32
0.0665,output/output_selection/fasta/selection_0.0665.fasta,-2.401658774765636,0.00025962972693505354,461.0,output/output_selection/snps/snps_0.0665.fasta,output/output_selection/matrix/matrix_0.0665.txt,output/output_selection/ancestral_sequence/ancestral_0.0665.fasta,output/output_selection/images/image_0.0665.png,output/output_selection/h_result/h_0.0665.txt,18318.1
0.067,output/output_selection/fasta/selection_0.067.fasta,-2.564685188677152,0.0001873738838369189,400.0,output/output_selection/snps/snps_0.067.fasta,output/output_selection/matrix/matrix_0.067.txt,output/output_selection/ancestral_sequence/ancestral_0.067.fasta,output/output_selection/images/image_0.067.png,output/output_selection/h_result/h_0.067.txt,18794.3
0.0914,output/output_selection/fasta/selection_0.0914.fasta,-2.4071375172992378,0.00022389473074966202,401.0,output/output_selection/snps/snps_0.0914.fasta,output/output_selection/matrix/matrix_0.0914.txt,output/output_selection/ancestral_sequence/ancestral_0.0914.fasta,output/output_selection/images/image_0.0914.png,output/output_selection/h_result/h_0.0914.txt,17766.7
0.1051,output/output_selection/fasta/selection_0.1051.fasta,-1.5137415447256892,0.0004626963831371793,433.0,output/output_selection/snps/snps_0.1051.fasta,output/output_selection/matrix/matrix_0.1051.txt,output/output_selection/ancestral_sequence/ancestral_0.1051.fasta,output/output_selection/images/image_0.1051.png,output/output_selection/h_result/h_0.1051.txt,15501.9
0.129,output/output_selection/fasta/selection_0.129.fasta,-2.4720525013898147,0.00013790569165015383,268.0,output/output_selection/snps/snps_0.129.fasta,output/output_selection/matrix/matrix_0.129.txt,output/output_selection/ancestral_sequence/ancestral_0.129.fasta,output/output_selection/images/image_0.129.png,output/output_selection/h_result/h_0.129.txt,25827.1
0.1295,output/output_selection/fasta/selection_0.1295.fasta,-2.6787337276926815,0.00013835215183201648,345.0,output/output_selection/snps/snps_0.1295.fasta,output/output_selection/matrix/matrix_0.1295.txt,output/output_selection/ancestral_sequence/ancestral_0.1295.fasta,output/output_selection/images/image_0.1295.png,output/output_selection/h_result/h_0.1295.txt,21377.6
0.1884,output/output_selection/fasta/selection_0.1884.fasta,-2.659263939934468,0.00010013839255546804,247.0,output/output_selection/snps/snps_0.1884.fasta,output/output_selection/matrix/matrix_0.1884.txt,output/output_selection/ancestral_sequence/ancestral_0.1884.fasta,output/output_selection/images/image_0.1884.png,output/output_selection/h_result/h_0.1884.txt,18929.1
0.2301,output/output_selection/fasta/selection_0.2301.fasta,-1.5551918212721303,0.0004429895094988465,424.0,output/output_selection/snps/snps_0.2301.fasta,output/output_selection/matrix/matrix_0.2301.txt,output/output_selection/ancestral_sequence/ancestral_0.2301.fasta,output/output_selection/images/image_0.2301.png,output/output_selection/h_result/h_0.2301.txt,17011.8
0.254,output/output_selection/fasta/selection_0.254.fasta,-2.258744288828624,0.00024800762093389123,386.0,output/output_selection/snps/snps_0.254.fasta,output/output_selection/matrix/matrix_0.254.txt,output/output_selection/ancestral_sequence/ancestral_0.254.fasta,output/output_selection/images/image_0.254.png,output/output_selection/h_result/h_0.254.txt,19756.1
0.2545,output/output_selection/fasta/selection_0.2545.fasta,-1.9948839815692956,0.00031658673312256834,399.0,output/output_selection/snps/snps_0.2545.fasta,output/output_selection/matrix/matrix_0.2545.txt,output/output_selection/ancestral_sequence/ancestral_0.2545.fasta,output/output_selection/images/image_0.2545.png,output/output_selection/h_result/h_0.2545.txt,14922.7
0.2789,output/output_selection/fasta/selection_0.2789.fasta,-2.5455067002863108,0.00014981062310588972,315.0,output/output_selection/snps/snps_0.2789.fasta,output/output_selection/matrix/matrix_0.2789.txt,output/output_selection/ancestral_sequence/ancestral_0.2789.fasta,output/output_selection/images/image_0.2789.png,output/output_selection/h_result/h_0.2789.txt,18994.5
0.2926,output/output_selection/fasta/selection_0.2926.fasta,-2.7262904412521602,9.298492873657087e-05,253.0,output/output_selection/snps/snps_0.2926.fasta,output/output_selection/matrix/matrix_0.2926.txt,output/output_selection/ancestral_sequence/ancestral_0.2926.fasta,output/output_selection/images/image_0.2926.png,output/output_selection/h_result/h_0.2926.txt,25650.8
0.3103,output/output_selection/fasta/selection_0.3103.fasta,-2.408451265531293,0.00020133132002013283,362.0,output/output_selection/snps/snps_0.3103.fasta,output/output_selection/matrix/matrix_0.3103.txt,output/output_selection/ancestral_sequence/ancestral_0.3103.fasta,output/output_selection/images/image_0.3103.png,output/output_selection/h_result/h_0.3103.txt,19502.1
