selection_coefficient,fasta_file,Tajimas_D,Tajima_pi,num_of_mutation,snps_file,matrix_image_file,ancestral_seq,snps_image,output_file,average_h,category_sfs_1,category_sfs_2,category_sfs_3,category_sfs_4,category_sfs_5,category_sfs_6,category_sfs_7,category_sfs_8,category_sfs_9
0.1705,output/output_selection/fasta/selection_0.1705.fasta,-2.418318944281483,0.0002490358934794487,450.0,output/output_selection/snps/snps_0.1705.fasta,output/output_selection/matrix/matrix_0.1705.txt,output/output_selection/ancestral_sequence/ancestral_0.1705.fasta,output/output_selection/images/image_0.1705.png,output/output_selection/h_result/h_0.1705.txt,19050.9,0.24222222,0.09333333,0.11111111,0.05777778,0.01333333,0.0,0.0,0.0,0.21111111
0.1919,output/output_selection/fasta/selection_0.1919.fasta,-2.628863591141165,0.00016603470328933062,385.0,output/output_selection/snps/snps_0.1919.fasta,output/output_selection/matrix/matrix_0.1919.txt,output/output_selection/ancestral_sequence/ancestral_0.1919.fasta,output/output_selection/images/image_0.1919.png,output/output_selection/h_result/h_0.1919.txt,19419.9,0.25194805,0.09350649,0.05454545,0.04675325,0.0025974,0.0,0.0,0.0,0.17402599000000002
0.1949,output/output_selection/fasta/selection_0.1949.fasta,-2.267511591176869,0.00021550491565791398,339.0,output/output_selection/snps/snps_0.1949.fasta,output/output_selection/matrix/matrix_0.1949.txt,output/output_selection/ancestral_sequence/ancestral_0.1949.fasta,output/output_selection/images/image_0.1949.png,output/output_selection/h_result/h_0.1949.txt,19705.5,0.19174041,0.1179941,0.07079646,0.0501475,0.02064897,0.026548679999999998,0.0,0.0,0.12389381999999999
0.2163,output/output_selection/fasta/selection_0.2163.fasta,-1.3788942988444726,0.0006527187253380003,569.0,output/output_selection/snps/snps_0.2163.fasta,output/output_selection/matrix/matrix_0.2163.txt,output/output_selection/ancestral_sequence/ancestral_0.2163.fasta,output/output_selection/images/image_0.2163.png,output/output_selection/h_result/h_0.2163.txt,18249.8,0.14938489,0.06502636,0.0456942,0.10544815,0.03690685,0.05975396,0.02108964,0.02108964,0.22495608
0.23,output/output_selection/fasta/selection_0.23.fasta,-2.6453892463613102,0.00013705923546825075,327.0,output/output_selection/snps/snps_0.23.fasta,output/output_selection/matrix/matrix_0.23.txt,output/output_selection/ancestral_sequence/ancestral_0.23.fasta,output/output_selection/images/image_0.23.png,output/output_selection/h_result/h_0.23.txt,20228.6,0.18654434,0.08868502,0.06727829,0.030581040000000004,0.00611621,0.0030581,0.0,0.0,0.12538227
0.2437,output/output_selection/fasta/selection_0.2437.fasta,-2.657926030593148,0.0001428834196506517,346.0,output/output_selection/snps/snps_0.2437.fasta,output/output_selection/matrix/matrix_0.2437.txt,output/output_selection/ancestral_sequence/ancestral_0.2437.fasta,output/output_selection/images/image_0.2437.png,output/output_selection/h_result/h_0.2437.txt,20374.8,0.23121387,0.07225434,0.057803469999999996,0.05491329,0.00867052,0.00289017,0.0,0.0,0.14450865999999998
0.2544,output/output_selection/fasta/selection_0.2544.fasta,-2.647576763107838,0.00013055020964941816,313.0,output/output_selection/snps/snps_0.2544.fasta,output/output_selection/matrix/matrix_0.2544.txt,output/output_selection/ancestral_sequence/ancestral_0.2544.fasta,output/output_selection/images/image_0.2544.png,output/output_selection/h_result/h_0.2544.txt,21460.2,0.15654952,0.11182109,0.06709265,0.04153355,0.00958467,0.0,0.0,0.0,0.09904153999999998
0.2574,output/output_selection/fasta/selection_0.2574.fasta,-2.7613033242111773,0.00011464733837510042,325.0,output/output_selection/snps/snps_0.2574.fasta,output/output_selection/matrix/matrix_0.2574.txt,output/output_selection/ancestral_sequence/ancestral_0.2574.fasta,output/output_selection/images/image_0.2574.png,output/output_selection/h_result/h_0.2574.txt,19426.3,0.16923077,0.05230769,0.08,0.01846154,0.01230769,0.00307692,0.0,0.0,0.09846154
0.2711,output/output_selection/fasta/selection_0.2711.fasta,-2.7227428860827216,0.00012141898783032329,324.0,output/output_selection/snps/snps_0.2711.fasta,output/output_selection/matrix/matrix_0.2711.txt,output/output_selection/ancestral_sequence/ancestral_0.2711.fasta,output/output_selection/images/image_0.2711.png,output/output_selection/h_result/h_0.2711.txt,18644.8,0.1882716,0.08641975,0.07716049000000001,0.0154321,0.00308642,0.00925926,0.0,0.0,0.11419754
0.2788,output/output_selection/fasta/selection_0.2788.fasta,-2.695635296089319,0.00010437875419225559,270.0,output/output_selection/snps/snps_0.2788.fasta,output/output_selection/matrix/matrix_0.2788.txt,output/output_selection/ancestral_sequence/ancestral_0.2788.fasta,output/output_selection/images/image_0.2788.png,output/output_selection/h_result/h_0.2788.txt,17520.0,0.17037037,0.09259259,0.07037037,0.03703704,0.01111111,0.00740741,0.0,0.0,0.0037037
0.2925,output/output_selection/fasta/selection_0.2925.fasta,-2.4937386330523292,0.0001931091800193104,380.0,output/output_selection/snps/snps_0.2925.fasta,output/output_selection/matrix/matrix_0.2925.txt,output/output_selection/ancestral_sequence/ancestral_0.2925.fasta,output/output_selection/images/image_0.2925.png,output/output_selection/h_result/h_0.2925.txt,19044.9,0.16315789,0.08684211,0.08157895,0.09210526,0.00263158,0.00526316,0.0,0.0,0.16315789
0.3199,output/output_selection/fasta/selection_0.3199.fasta,-2.7897164585019585,0.0001022595834647708,305.0,output/output_selection/snps/snps_0.3199.fasta,output/output_selection/matrix/matrix_0.3199.txt,output/output_selection/ancestral_sequence/ancestral_0.3199.fasta,output/output_selection/images/image_0.3199.png,output/output_selection/h_result/h_0.3199.txt,24261.6,0.15081967,0.11147541,0.0295082,0.01639345,0.0,0.00327869,0.0,0.0,0.04918033
0.3443,output/output_selection/fasta/selection_0.3443.fasta,-2.227683133229461,0.00021581804383976347,328.0,output/output_selection/snps/snps_0.3443.fasta,output/output_selection/matrix/matrix_0.3443.txt,output/output_selection/ancestral_sequence/ancestral_0.3443.fasta,output/output_selection/images/image_0.3443.png,output/output_selection/h_result/h_0.3443.txt,18680.0,0.20426829,0.06707317,0.05792683,0.1402439,0.03658537,0.0,0.0,0.0,0.11890244
0.355,output/output_selection/fasta/selection_0.355.fasta,-2.6764446193471514,0.00010021919982820335,253.0,output/output_selection/snps/snps_0.355.fasta,output/output_selection/matrix/matrix_0.355.txt,output/output_selection/ancestral_sequence/ancestral_0.355.fasta,output/output_selection/images/image_0.355.png,output/output_selection/h_result/h_0.355.txt,21258.3,0.19762846,0.08695652,0.09486166,0.05928854,0.0,0.0,0.0,0.0,0.0
0.3788,output/output_selection/fasta/selection_0.3788.fasta,-1.6934954271790623,0.00032377858039601384,336.0,output/output_selection/snps/snps_0.3788.fasta,output/output_selection/matrix/matrix_0.3788.txt,output/output_selection/ancestral_sequence/ancestral_0.3788.fasta,output/output_selection/images/image_0.3788.png,output/output_selection/h_result/h_0.3788.txt,19322.9,0.17559524,0.05952381,0.08630952,0.03869047,0.06547618,0.08035714,0.0,0.0,0.14285714
0.3824,output/output_selection/fasta/selection_0.3824.fasta,-2.3187900502972587,0.00021551501656700558,355.0,output/output_selection/snps/snps_0.3824.fasta,output/output_selection/matrix/matrix_0.3824.txt,output/output_selection/ancestral_sequence/ancestral_0.3824.fasta,output/output_selection/images/image_0.3824.png,output/output_selection/h_result/h_0.3824.txt,17808.5,0.12676056,0.12957746,0.05633803,0.10985916,0.02253521,0.0,0.0028169,0.0,0.13239436999999998
0.3961,output/output_selection/fasta/selection_0.3961.fasta,-2.730610167225411,9.624550219144229e-05,263.0,output/output_selection/snps/snps_0.3961.fasta,output/output_selection/matrix/matrix_0.3961.txt,output/output_selection/ancestral_sequence/ancestral_0.3961.fasta,output/output_selection/images/image_0.3961.png,output/output_selection/h_result/h_0.3961.txt,19588.6,0.23193916,0.05703422,0.03422053,0.03041825,0.00760456,0.01520912,0.0,0.0,0.00760456
0.4068,output/output_selection/fasta/selection_0.4068.fasta,-2.4826412211223503,0.0001733012972900568,338.0,output/output_selection/snps/snps_0.4068.fasta,output/output_selection/matrix/matrix_0.4068.txt,output/output_selection/ancestral_sequence/ancestral_0.4068.fasta,output/output_selection/images/image_0.4068.png,output/output_selection/h_result/h_0.4068.txt,18571.5,0.18047337,0.07692308,0.11538462,0.0443787,0.01183432,0.01775148,0.0,0.0,0.10946745999999999
0.4419,output/output_selection/fasta/selection_0.4419.fasta,-2.450145063357236,0.00022883407529561002,428.0,output/output_selection/snps/snps_0.4419.fasta,output/output_selection/matrix/matrix_0.4419.txt,output/output_selection/ancestral_sequence/ancestral_0.4419.fasta,output/output_selection/images/image_0.4419.png,output/output_selection/h_result/h_0.4419.txt,14066.6,0.17990654,0.08411215,0.04906542,0.07476635,0.01635514,0.0,0.0,0.0,0.19392523
0.4449,output/output_selection/fasta/selection_0.4449.fasta,-2.6612018627674967,0.00011398673892048921,280.0,output/output_selection/snps/snps_0.4449.fasta,output/output_selection/matrix/matrix_0.4449.txt,output/output_selection/ancestral_sequence/ancestral_0.4449.fasta,output/output_selection/images/image_0.4449.png,output/output_selection/h_result/h_0.4449.txt,21576.9,0.18928571,0.11071429,0.06785714000000001,0.025,0.01785715,0.0,0.0,0.0,0.07500000000000001
0.4693,output/output_selection/fasta/selection_0.4693.fasta,-2.5896108843335965,0.00013249564474052174,295.0,output/output_selection/snps/snps_0.4693.fasta,output/output_selection/matrix/matrix_0.4693.txt,output/output_selection/ancestral_sequence/ancestral_0.4693.fasta,output/output_selection/images/image_0.4693.png,output/output_selection/h_result/h_0.4693.txt,21445.4,0.17627119,0.11864407,0.11864406999999999,0.02711864,0.01016949,0.00677966,0.0,0.0,0.06101695
0.5044,output/output_selection/fasta/selection_0.5044.fasta,-2.7150661638942664,0.00010455248982863654,278.0,output/output_selection/snps/snps_0.5044.fasta,output/output_selection/matrix/matrix_0.5044.txt,output/output_selection/ancestral_sequence/ancestral_0.5044.fasta,output/output_selection/images/image_0.5044.png,output/output_selection/h_result/h_0.5044.txt,22815.2,0.18345324,0.12589928,0.07194244,0.0323741,0.0,0.00359712,0.0,0.0,0.07194244
0.5632,output/output_selection/fasta/selection_0.5632.fasta,-2.7484259578995056,9.583136491867366e-05,269.0,output/output_selection/snps/snps_0.5632.fasta,output/output_selection/matrix/matrix_0.5632.txt,output/output_selection/ancestral_sequence/ancestral_0.5632.fasta,output/output_selection/images/image_0.5632.png,output/output_selection/h_result/h_0.5632.txt,18236.0,0.20074349,0.08921933,0.059479550000000006,0.02973978,0.00743494,0.0,0.0,0.0,0.0
0.5669,output/output_selection/fasta/selection_0.5669.fasta,-2.6324850158145527,9.416269473668864e-05,225.0,output/output_selection/snps/snps_0.5669.fasta,output/output_selection/matrix/matrix_0.5669.txt,output/output_selection/ancestral_sequence/ancestral_0.5669.fasta,output/output_selection/images/image_0.5669.png,output/output_selection/h_result/h_0.5669.txt,18938.2,0.26222222,0.04888889,0.10666666999999999,0.04444444,0.00444444,0.00888888,0.0,0.0,0.01777778
0.6195,output/output_selection/fasta/selection_0.6195.fasta,-2.6850436582740094,0.00010311614055576576,263.0,output/output_selection/snps/snps_0.6195.fasta,output/output_selection/matrix/matrix_0.6195.txt,output/output_selection/ancestral_sequence/ancestral_0.6195.fasta,output/output_selection/images/image_0.6195.png,output/output_selection/h_result/h_0.6195.txt,20205.6,0.21292776,0.14448669,0.05703422,0.04942966,0.00380228,0.0,0.0,0.0,0.0
0.6294,output/output_selection/fasta/selection_0.6294.fasta,-2.39053399983007,0.00017308311765367156,307.0,output/output_selection/snps/snps_0.6294.fasta,output/output_selection/matrix/matrix_0.6294.txt,output/output_selection/ancestral_sequence/ancestral_0.6294.fasta,output/output_selection/images/image_0.6294.png,output/output_selection/h_result/h_0.6294.txt,16627.4,0.2019544,0.08469055,0.07166124,0.10749186,0.01302932,0.00325733,0.0,0.0,0.09771988
0.682,output/output_selection/fasta/selection_0.682.fasta,-2.7380742426578446,0.00010281109310118963,283.0,output/output_selection/snps/snps_0.682.fasta,output/output_selection/matrix/matrix_0.682.txt,output/output_selection/ancestral_sequence/ancestral_0.682.fasta,output/output_selection/images/image_0.682.png,output/output_selection/h_result/h_0.682.txt,21744.3,0.204947,0.09187279,0.04946997,0.035335700000000005,0.010600710000000001,0.0,0.0,0.0,0.04946996
0.6851,output/output_selection/fasta/selection_0.6851.fasta,-2.669595815149441,0.00010629186637426517,265.0,output/output_selection/snps/snps_0.6851.fasta,output/output_selection/matrix/matrix_0.6851.txt,output/output_selection/ancestral_sequence/ancestral_0.6851.fasta,output/output_selection/images/image_0.6851.png,output/output_selection/h_result/h_0.6851.txt,23207.5,0.26415094,0.11320755,0.03396226,0.06415093,0.00754717,0.0,0.0,0.0,0.00754717
0.6882,output/output_selection/fasta/selection_0.6882.fasta,-2.680912639896724,0.00010082121401008177,256.0,output/output_selection/snps/snps_0.6882.fasta,output/output_selection/matrix/matrix_0.6882.txt,output/output_selection/ancestral_sequence/ancestral_0.6882.fasta,output/output_selection/images/image_0.6882.png,output/output_selection/h_result/h_0.6882.txt,15805.5,0.23046875,0.11328125,0.0859375,0.03125,0.0,0.0078125,0.0,0.0,0.0
0.6919,output/output_selection/fasta/selection_0.6919.fasta,-2.708333406360951,0.00011284937655673908,296.0,output/output_selection/snps/snps_0.6919.fasta,output/output_selection/matrix/matrix_0.6919.txt,output/output_selection/ancestral_sequence/ancestral_0.6919.fasta,output/output_selection/images/image_0.6919.png,output/output_selection/h_result/h_0.6919.txt,14939.6,0.18243243,0.0777027,0.07432432,0.03378379,0.01351352,0.00337838,0.0,0.0,0.0472973
0.7445,output/output_selection/fasta/selection_0.7445.fasta,-2.6994214057335544,0.00010379290146492441,270.0,output/output_selection/snps/snps_0.7445.fasta,output/output_selection/matrix/matrix_0.7445.txt,output/output_selection/ancestral_sequence/ancestral_0.7445.fasta,output/output_selection/images/image_0.7445.png,output/output_selection/h_result/h_0.7445.txt,17061.5,0.22962963,0.10740741,0.08148148,0.01851852,0.0037037,0.0074074,0.0,0.0,0.0
0.7538,output/output_selection/fasta/selection_0.7538.fasta,-2.681594267127472,0.000121128081648476,305.0,output/output_selection/snps/snps_0.7538.fasta,output/output_selection/matrix/matrix_0.7538.txt,output/output_selection/ancestral_sequence/ancestral_0.7538.fasta,output/output_selection/images/image_0.7538.png,output/output_selection/h_result/h_0.7538.txt,17850.3,0.20327869,0.12459016,0.0557377,0.04262295,0.00655738,0.0,0.0,0.0,0.07540983
0.7544,output/output_selection/fasta/selection_0.7544.fasta,-2.7885502094794337,0.0001028191738284631,306.0,output/output_selection/snps/snps_0.7544.fasta,output/output_selection/matrix/matrix_0.7544.txt,output/output_selection/ancestral_sequence/ancestral_0.7544.fasta,output/output_selection/images/image_0.7544.png,output/output_selection/h_result/h_0.7544.txt,19706.5,0.17647059,0.05555556,0.05882353,0.035947719999999996,0.00326797,0.0,0.0,0.0,0.13071895
0.807,output/output_selection/fasta/selection_0.807.fasta,-2.673404937945769,0.0001061342921924312,266.0,output/output_selection/snps/snps_0.807.fasta,output/output_selection/matrix/matrix_0.807.txt,output/output_selection/ancestral_sequence/ancestral_0.807.fasta,output/output_selection/images/image_0.807.png,output/output_selection/h_result/h_0.807.txt,16256.8,0.18045113,0.12781955,0.060150379999999996,0.048872179999999994,0.0112782,0.0037594,0.0,0.0,0.0
0.8132,output/output_selection/fasta/selection_0.8132.fasta,-2.7043665947653333,0.0001034312889194337,271.0,output/output_selection/snps/snps_0.8132.fasta,output/output_selection/matrix/matrix_0.8132.txt,output/output_selection/ancestral_sequence/ancestral_0.8132.fasta,output/output_selection/images/image_0.8132.png,output/output_selection/h_result/h_0.8132.txt,18171.3,0.22878229,0.11808118,0.06273063000000001,0.022140229999999997,0.01107011,0.00369004,0.0,0.0,0.0
0.8695,output/output_selection/fasta/selection_0.8695.fasta,-2.7191731880342025,9.757478182793891e-05,262.0,output/output_selection/snps/snps_0.8695.fasta,output/output_selection/matrix/matrix_0.8695.txt,output/output_selection/ancestral_sequence/ancestral_0.8695.fasta,output/output_selection/images/image_0.8695.png,output/output_selection/h_result/h_0.8695.txt,20314.5,0.21755725,0.09160305,0.07633588,0.03816794,0.00381679,0.0,0.0,0.0,0.0
